,id,Total
59347,8519785,20.0
59348,8519802,9.0
59349,8507651,7.0
59350,8505169,5.0
59351,8546065,22.0
59352,8547134,4.0
59353,8546952,5.0
59354,8546974,4.0
59355,8546991,12.0
59356,8547032,13.0
59357,8547050,3.0
59358,8547074,17.0
59359,8547093,5.0
59360,8547136,5.0
59361,8547533,12.0
59362,8547142,6.0
59363,8547150,21.0
59364,8547155,9.0
59365,8547162,1.0
59366,8547188,15.0
59367,8547192,9.0
59368,8547235,8.0
59369,8546928,20.0
59370,8546907,17.0
59371,8546883,8.0
59372,8546844,4.0
59373,8511779,2.0
59374,8511786,6.0
59375,8511793,6.0
59376,8511801,13.0
59377,8511829,10.0
59378,8511870,1.0
59379,8511880,4.0
59380,8511908,2.0
59381,8511910,3.0
59382,8511913,17.0
59383,8511713,1.0
59384,8504606,5.0
59385,8529495,5.0
59386,8529535,17.0
59387,8546825,3.0
59388,8547281,1.0
59389,8547286,2.0
59390,8547357,9.0
59391,8546468,21.0
59392,8546520,15.0
59393,8546527,4.0
59394,8546558,12.0
59395,8546571,27.0
59396,8546579,14.0
59397,8546593,25.0
59398,8546597,9.0
59399,8546633,8.0
59400,8546644,2.0
59401,8546659,11.0
59402,8546699,1.0
59403,8546732,9.0
59404,8546755,2.0
59405,8546756,7.0
59406,8546783,1.0
59407,8546513,18.0
59408,8546460,33.0
59409,8547417,84.0
59410,8546458,20.0
59411,8547466,17.0
59412,8547471,4.0
59413,8546822,1.0
59414,8547479,2.0
59415,8546805,1.0
59416,8546772,10.0
59417,8546273,29.0
59418,8546293,1.0
59419,8546358,17.0
59420,8546370,21.0
59421,8546379,40.0
59422,8546386,14.0
59423,8546414,5.0
59424,8546424,16.0
59425,8546426,12.0
59426,8511775,8.0
59427,8511772,13.0
59428,8511739,3.0
59429,8510042,12.0
59430,8510060,14.0
59431,8510073,8.0
59432,8510095,3.0
59433,8510150,2.0
59434,8509821,10.0
59435,8512700,18.0
59436,8510990,11.0
59437,8511075,1.0
59438,8511940,10.0
59439,8511966,9.0
59440,8511977,1.0
59441,8511979,58.0
59442,8511985,3.0
59443,8512109,2.0
59444,8512128,21.0
59445,8510049,2.0
59446,8510029,2.0
59447,8512153,6.0
59448,8509983,2.0
59449,8509571,1.0
59450,8509611,12.0
59451,8509646,14.0
59452,8509654,1.0
59453,8509746,7.0
59454,8509762,19.0
59455,8509787,12.0
59456,8509806,14.0
59457,8510988,7.0
59458,8509814,2.0
59459,8509838,1.0
59460,8509898,1.0
59461,8509933,14.0
59462,8509934,14.0
59463,8509964,4.0
59464,8512151,32.0
59465,8512181,2.0
59466,8511632,8.0
59467,8511935,21.0
59468,8511930,11.0
59469,8511077,6.0
59470,8511091,2.0
59471,8511092,1.0
59472,8511103,2.0
59473,8511160,15.0
59474,8511185,12.0
59475,8511213,3.0
59476,8511245,27.0
59477,8511327,4.0
59478,8511395,2.0
59479,8511420,4.0
59480,8511437,5.0
59481,8511521,3.0
59482,8511018,13.0
59483,8511933,13.0
59484,8511939,1.0
59485,8512193,3.0
59486,8512647,1.0
59487,8512229,19.0
59488,8512235,15.0
59489,8512241,4.0
59490,8512258,4.0
59491,8512282,3.0
59492,8512308,14.0
59493,8512310,5.0
59494,8512314,17.0
59495,8512396,22.0
59496,8512397,4.0
59497,8512407,5.0
59498,8512410,6.0
59499,8512435,44.0
59500,8512469,8.0
59501,8512538,3.0
59502,8547491,14.0
59503,8547547,13.0
59504,8507710,8.0
59505,8543297,8.0
59506,8543064,2.0
59507,8543066,9.0
59508,8543100,4.0
59509,8543132,19.0
59510,8543189,9.0
59511,8543208,10.0
59512,8543280,27.0
59513,8543343,31.0
59514,8548297,9.0
59515,8543346,10.0
59516,8543365,11.0
59517,8544713,7.0
59518,8543369,8.0
59519,8543387,12.0
59520,8543394,11.0
59521,8543416,6.0
59522,8543056,7.0
59523,8543025,1.0
59524,8543742,3.0
59525,8543755,12.0
59526,8544318,1.0
59527,8544325,7.0
59528,8544329,2.0
59529,8544364,27.0
59530,8544374,13.0
59531,8544399,23.0
59532,8544489,4.0
59533,8544509,31.0
59534,8544526,6.0
59535,8544538,7.0
59536,8544561,1.0
59537,8544623,1.0
59538,8544697,11.0
59539,8543781,42.0
59540,8543763,13.0
59541,8543430,3.0
59542,8543436,3.0
59543,8543518,1.0
59544,8545836,32.0
59545,8545865,6.0
59546,8545886,5.0
59547,8545892,3.0
59548,8545901,6.0
59549,8545902,36.0
59550,8545910,9.0
59551,8545918,1.0
59552,8545919,3.0
59553,8545955,6.0
59554,8545981,28.0
59555,8545990,4.0
59556,8546001,10.0
59557,8546038,17.0
59558,8546043,4.0
59559,8546044,12.0
59560,8545862,6.0
59561,8545806,1.0
59562,8543576,1.0
59563,8545799,16.0
59564,8543582,1.0
59565,8543586,7.0
59566,8543599,3.0
59567,8543623,2.0
59568,8543647,36.0
59569,8543661,1.0
59570,8543384,12.0
59571,8548903,17.0
59572,8544727,12.0
59573,8544793,3.0
59574,8545713,4.0
59575,8545718,31.0
59576,8545733,3.0
59577,8545753,25.0
59578,8545766,5.0
59579,8544291,18.0
59580,8544202,14.0
59581,8544183,10.0
59582,8548668,11.0
59583,8548747,3.0
59584,8548759,3.0
59585,8548817,57.0
59586,8548859,4.0
59587,8548864,5.0
59588,8548869,7.0
59589,8548887,8.0
59590,8548286,9.0
59591,8548267,69.0
59592,8548250,110.0
59593,8548227,1.0
59594,8547563,15.0
59595,8547604,9.0
59596,8547609,21.0
59597,8547623,10.0
59598,8548685,1.0
59599,8548642,4.0
59600,8547721,10.0
59601,8548628,14.0
59602,8548310,4.0
59603,8548317,27.0
59604,8548326,2.0
59605,8548362,9.0
59606,8548380,18.0
59607,8548385,13.0
59608,8548414,16.0
59609,8548453,1.0
59610,8548455,11.0
59611,8548533,2.0
59612,8548535,6.0
59613,8548569,5.0
59614,8548570,9.0
59615,8548598,17.0
59616,8548613,5.0
59617,8547626,6.0
59618,8547753,6.0
59619,8544174,8.0
59620,8548210,4.0
59621,8548223,48.0
59622,8547954,10.0
59623,8546216,4.0
59624,8546193,1.0
59625,8546135,27.0
59626,8543800,5.0
59627,8543827,8.0
59628,8543831,8.0
59629,8543872,2.0
59630,8543873,4.0
59631,8543942,18.0
59632,8543980,2.0
59633,8544030,27.0
59634,8544065,13.0
59635,8544085,10.0
59636,8548221,3.0
59637,8548198,60.0
59638,8547801,22.0
59639,8548174,3.0
59640,8547814,8.0
59641,8547825,2.0
59642,8547857,8.0
59643,8547885,8.0
59644,8547931,29.0
59645,8546224,12.0
59646,8547932,21.0
59647,8547967,8.0
59648,8547979,3.0
59649,8547992,8.0
59650,8548012,6.0
59651,8548031,12.0
59652,8548097,14.0
59653,8548145,7.0
59654,8548146,9.0
59655,8509533,10.0
59656,8509505,4.0
59657,8509491,3.0
59658,8505114,6.0
59659,8505099,4.0
59660,8505103,22.0
59661,8505106,8.0
59662,8505110,6.0
59663,8505111,19.0
59664,8505112,4.0
59665,8505113,17.0
59666,8505117,5.0
59667,8509449,9.0
59668,8505123,23.0
59669,8505128,5.0
59670,8505130,3.0
59671,8505041,8.0
59672,8505035,3.0
59673,8505033,6.0
59674,8505029,4.0
59675,8505096,3.0
59676,8505095,2.0
59677,8505094,3.0
59678,8505093,21.0
59679,8504679,1.0
59680,8509297,1.0
59681,8504887,2.0
59682,8504890,3.0
59683,8505044,3.0
59684,8505046,4.0
59685,8505047,15.0
59686,8505051,2.0
59687,8505054,4.0
59688,8505056,9.0
59689,8505067,2.0
59690,8505068,11.0
59691,8505070,3.0
59692,8505081,5.0
59693,8505087,13.0
59694,8504898,6.0
59695,8504903,24.0
59696,8504905,2.0
59697,8505013,2.0
59698,8505018,5.0
59699,8505021,32.0
59700,8505022,4.0
59701,8505024,8.0
59702,8505025,3.0
59703,8504958,1.0
59704,8509306,9.0
59705,8509361,5.0
59706,8509371,11.0
59707,8513883,1.0
59708,8513891,3.0
59709,8513898,5.0
59710,8513918,3.0
59711,8513958,5.0
59712,8513984,5.0
59713,8505016,4.0
59714,8505008,1.0
59715,8504906,2.0
59716,8505006,5.0
59717,8504907,3.0
59718,8504912,1.0
59719,8504916,22.0
59720,8504917,6.0
59721,8504927,2.0
59722,8504930,4.0
59723,8504938,2.0
59724,8504940,5.0
59725,8504948,13.0
59726,8504888,1.0
59727,8504950,8.0
59728,8504983,25.0
59729,8504989,6.0
59730,8504990,4.0
59731,8505005,3.0
59732,8504746,6.0
59733,8504744,3.0
59734,8504742,10.0
59735,8504799,1.0
59736,8504802,33.0
59737,8504804,2.0
59738,8504806,3.0
59739,8504812,4.0
59740,8504817,8.0
59741,8504821,2.0
59742,8504825,10.0
59743,8504826,6.0
59744,8504828,4.0
59745,8504831,9.0
59746,8504833,1.0
59747,8504837,2.0
59748,8504839,6.0
59749,8504840,5.0
59750,8504845,5.0
59751,8504800,2.0
59752,8505133,4.0
59753,8504855,6.0
59754,8505156,7.0
59755,8507766,11.0
59756,8507770,7.0
59757,8507839,7.0
59758,8507864,4.0
59759,8507868,3.0
59760,8508031,2.0
59761,8508040,7.0
59762,8508126,6.0
59763,8508128,10.0
59764,8508133,1.0
59765,8508184,7.0
59766,8508215,7.0
59767,8508218,4.0
59768,8507741,11.0
59769,8505163,7.0
59770,8504846,14.0
59771,8504857,4.0
59772,8504740,3.0
59773,8504650,1.0
59774,8504661,2.0
59775,8504663,4.0
59776,8504667,2.0
59777,8504668,2.0
59778,8504883,11.0
59779,8504672,13.0
59780,8504683,3.0
59781,8504700,18.0
59782,8504707,7.0
59783,8504708,37.0
59784,8504717,1.0
59785,8504723,20.0
59786,8504729,1.0
59787,8504730,6.0
59788,8504735,15.0
59789,8504655,3.0
59790,8504645,25.0
59791,8504860,3.0
59792,8504641,6.0
59793,8504863,8.0
59794,8504868,15.0
59795,8504874,4.0
59796,8504877,7.0
59797,8504879,8.0
59798,8504881,3.0
59799,8504779,3.0
59800,8504766,18.0
59801,8504760,5.0
59802,8504752,7.0
59803,8504608,9.0
59804,8504628,2.0
59805,8504632,1.0
59806,8504636,1.0
59807,8504638,6.0
59808,8514062,7.0
59809,8514063,12.0
59810,8514083,1.0
59811,8515010,12.0
59812,8515094,6.0
59813,8515100,12.0
59814,8514822,16.0
59815,8515104,9.0
59816,8515207,9.0
59817,8515209,10.0
59818,8515212,5.0
59819,8515291,1.0
59820,8515336,3.0
59821,8515362,7.0
59822,8515375,5.0
59823,8515386,5.0
59824,8515388,5.0
59825,8515391,3.0
59826,8515393,4.0
59827,8515092,3.0
59828,8514989,2.0
59829,8515402,4.0
59830,8514933,19.0
59831,8516567,19.0
59832,8516611,5.0
59833,8516647,7.0
59834,8516648,15.0
59835,8515486,13.0
59836,8515432,2.0
59837,8515421,5.0
59838,8515419,9.0
59839,8514842,8.0
59840,8514895,12.0
59841,8514900,6.0
59842,8514904,8.0
59843,8514909,1.0
59844,8514925,9.0
59845,8514928,8.0
59846,8515400,6.0
59847,8515139,3.0
59848,8516489,39.0
59849,8510617,2.0
59850,8510642,8.0
59851,8510720,14.0
59852,8510743,1.0
59853,8510769,1.0
59854,8510817,6.0
59855,8510825,8.0
59856,8510849,12.0
59857,8510889,3.0
59858,8510906,2.0
59859,8510914,6.0
59860,8510244,9.0
59861,8510231,6.0
59862,8510216,8.0
59863,8510173,1.0
59864,8509382,14.0
59865,8510635,4.0
59866,8510577,1.0
59867,8529491,6.0
59868,8510565,30.0
59869,8512723,1.0
59870,8512694,18.0
59871,8510264,2.0
59872,8510265,26.0
59873,8510302,5.0
59874,8510309,12.0
59875,8510420,42.0
59876,8510423,1.0
59877,8510434,14.0
59878,8510444,2.0
59879,8510474,6.0
59880,8510494,9.0
59881,8510549,5.0
59882,8510559,9.0
59883,8510561,37.0
59884,8516524,68.0
59885,8516396,1.0
59886,8514103,4.0
59887,8513796,1.0
59888,8513733,3.0
59889,8513716,6.0
59890,8512744,6.0
59891,8512747,1.0
59892,8512752,31.0
59893,8512766,22.0
59894,8512809,1.0
59895,8512842,3.0
59896,8512852,11.0
59897,8512950,1.0
59898,8513107,2.0
59899,8513110,23.0
59900,8513120,1.0
59901,8513130,4.0
59902,8513174,1.0
59903,8513736,7.0
59904,8514752,2.0
59905,8513209,2.0
59906,8514750,2.0
59907,8514117,13.0
59908,8514257,5.0
59909,8514259,6.0
59910,8514267,16.0
59911,8514287,11.0
59912,8514307,1.0
59913,8514328,2.0
59914,8514331,9.0
59915,8514338,14.0
59916,8514344,4.0
59917,8514370,14.0
59918,8514477,10.0
59919,8514563,13.0
59920,8514623,31.0
59921,8514714,2.0
59922,8514760,2.0
59923,8513216,15.0
59924,8516280,11.0
59925,8515654,7.0
59926,8515705,20.0
59927,8515715,18.0
59928,8515894,22.0
59929,8515944,1.0
59930,8515973,11.0
59931,8515979,19.0
59932,8516034,1.0
59933,8516036,17.0
59934,8516148,8.0
59935,8516162,8.0
59936,8516173,12.0
59937,8516234,2.0
59938,8516251,3.0
59939,8516273,3.0
59940,8516275,1.0
59941,8515665,7.0
59942,8515569,3.0
59943,8513222,3.0
59944,8515495,5.0
59945,8513313,3.0
59946,8513335,2.0
59947,8513374,16.0
59948,8513423,14.0
59949,8513443,7.0
59950,8513453,4.0
59951,8513490,1.0
59952,8513563,7.0
59953,8513633,12.0
59954,8513634,4.0
59955,8513694,2.0
59956,8513214,3.0
59957,8512730,64.0
59958,8514821,6.0
59959,8514825,69.0
59960,7084396,5.0
59961,7084642,23.0
59962,8630871,9.0
59963,8636410,14.0
59964,8636359,1.0
59965,8636374,22.0
59966,8636375,5.0
59967,8636381,4.0
59968,8636382,12.0
59969,8636400,3.0
59970,8636402,8.0
59971,8636437,3.0
59972,8637626,2.0
59973,8636447,11.0
59974,8636490,7.0
59975,8637328,40.0
59976,8637370,20.0
59977,8637415,5.0
59978,8638220,11.0
59979,8638238,1.0
59980,8636261,4.0
59981,8636253,3.0
59982,8636223,18.0
59983,8636215,6.0
59984,8636508,1.0
59985,8636485,16.0
59986,8635851,14.0
59987,8635879,8.0
59988,8635897,14.0
59989,8635953,9.0
59990,8635962,5.0
59991,8635967,5.0
59992,8636037,8.0
59993,8636048,14.0
59994,8636066,2.0
59995,8636109,30.0
59996,8636118,10.0
59997,8636193,23.0
59998,8636200,19.0
59999,8638244,15.0
60000,8638245,18.0
60001,8638248,4.0
60002,8638717,35.0
60003,8638786,12.0
60004,8638799,14.0
60005,8638173,130.0
60006,8638157,29.0
60007,8638152,7.0
60008,8638130,45.0
60009,8637453,17.0
60010,8637467,14.0
60011,8637474,4.0
60012,8637481,5.0
60013,8637491,2.0
60014,8637496,3.0
60015,8637538,1.0
60016,8637559,3.0
60017,8637589,11.0
60018,8638782,19.0
60019,8638715,42.0
60020,8638250,6.0
60021,8638672,13.0
60022,8638364,20.0
60023,8638384,19.0
60024,8638396,32.0
60025,8638437,11.0
60026,8638441,4.0
60027,8638463,33.0
60028,8638471,5.0
60029,8638522,4.0
60030,8638553,11.0
60031,8638576,12.0
60032,8638585,13.0
60033,8638598,11.0
60034,8638626,10.0
60035,8638634,10.0
60036,8638644,2.0
60037,8637302,3.0
60038,8636523,1.0
60039,8637301,5.0
60040,7408872,2.0
60041,7775103,1.0
60042,7775145,8.0
60043,7775242,2.0
60044,7777553,9.0
60045,7797164,7.0
60046,7898130,1.0
60047,7898379,6.0
60048,7898685,3.0
60049,7899378,3.0
60050,7364035,4.0
60051,7901907,6.0
60052,7902574,4.0
60053,7902823,1.0
60054,7902871,17.0
60055,8022672,4.0
60056,7656171,1.0
60057,7408833,16.0
60058,8023763,1.0
60059,7408825,2.0
60060,8030025,13.0
60061,8030816,38.0
60062,8030894,5.0
60063,8030972,9.0
60064,8031300,7.0
60065,8031739,1.0
60066,8032209,55.0
60067,8032241,12.0
60068,8032495,33.0
60069,8032708,7.0
60070,8032877,5.0
60071,8026720,3.0
60072,8026683,1.0
60073,8026641,1.0
60074,8026364,15.0
60075,8022810,12.0
60076,8023788,20.0
60077,8637299,3.0
60078,8636748,14.0
60079,8636831,3.0
60080,8636848,9.0
60081,8636858,11.0
60082,8636863,5.0
60083,8636877,19.0
60084,8636900,1.0
60085,8636902,10.0
60086,8636939,26.0
60087,8636948,24.0
60088,8636983,2.0
60089,8637040,5.0
60090,8637251,12.0
60091,8637260,8.0
60092,8637275,4.0
60093,8637298,4.0
60094,8636769,24.0
60095,8636678,47.0
60096,8023857,1.0
60097,8636667,26.0
60098,8023916,28.0
60099,8024050,2.0
60100,8024335,2.0
60101,8024530,1.0
60102,8024699,2.0
60103,7902100,4.0
60104,6850563,2.0
60105,8556000,2.0
60106,8556223,9.0
60107,8636528,8.0
60108,8636542,2.0
60109,8636547,6.0
60110,8636556,8.0
60111,8636652,6.0
60112,8636654,6.0
60113,8637599,4.0
60114,8637632,5.0
60115,8029796,2.0
60116,8635410,7.0
60117,8635272,2.0
60118,8635278,5.0
60119,8635309,5.0
60120,8635327,12.0
60121,8635364,4.0
60122,8635382,68.0
60123,8635384,18.0
60124,8635448,4.0
60125,8637636,5.0
60126,8635461,25.0
60127,8635527,4.0
60128,8635572,9.0
60129,8635583,11.0
60130,8635679,1.0
60131,8634766,15.0
60132,8634760,9.0
60133,8635265,4.0
60134,8635245,2.0
60135,8635241,1.0
60136,8635067,5.0
60137,8632658,44.0
60138,8632742,15.0
60139,8632376,10.0
60140,8638827,10.0
60141,8633861,3.0
60142,8633966,55.0
60143,8634796,6.0
60144,8634798,10.0
60145,8634813,5.0
60146,8634885,22.0
60147,8634894,10.0
60148,8634936,11.0
60149,8635039,4.0
60150,8635041,11.0
60151,8635045,7.0
60152,8634757,15.0
60153,8634700,21.0
60154,8634042,8.0
60155,8634560,3.0
60156,8634642,12.0
60157,8634650,3.0
60158,8634672,5.0
60159,8634676,24.0
60160,8634679,22.0
60161,8634684,23.0
60162,8634694,29.0
60163,8634459,54.0
60164,8631996,6.0
60165,8638921,11.0
60166,8638933,5.0
60167,8642272,1.0
60168,8642285,18.0
60169,8642302,24.0
60170,8642329,2.0
60171,8634603,28.0
60172,8634524,8.0
60173,8634086,18.0
60174,8634500,5.0
60175,8634091,3.0
60176,8634128,17.0
60177,8634135,2.0
60178,8634163,5.0
60179,8634196,6.0
60180,8634287,3.0
60181,8634298,68.0
60182,8634307,9.0
60183,8634335,10.0
60184,8634366,18.0
60185,8634438,1.0
60186,8633929,10.0
60187,8634446,9.0
60188,8634464,3.0
60189,8634473,17.0
60190,8632648,5.0
60191,8632646,5.0
60192,8632631,7.0
60193,8635778,7.0
60194,8632788,14.0
60195,8632833,4.0
60196,8632854,1.0
60197,8632917,3.0
60198,8632926,29.0
60199,8632928,12.0
60200,8632944,4.0
60201,8632950,18.0
60202,8632973,7.0
60203,8633034,1.0
60204,8633086,35.0
60205,8633095,9.0
60206,8633108,8.0
60207,8633131,12.0
60208,8633197,90.0
60209,8635682,1.0
60210,8635804,19.0
60211,8633470,6.0
60212,8637675,3.0
60213,8635843,4.0
60214,8637655,2.0
60215,8637682,6.0
60216,8637720,5.0
60217,8637735,5.0
60218,8637775,8.0
60219,8637777,17.0
60220,8637873,21.0
60221,8637877,25.0
60222,8637923,23.0
60223,8637935,5.0
60224,8637952,13.0
60225,8637999,1.0
60226,8638008,13.0
60227,8638057,1.0
60228,8633460,1.0
60229,8633547,32.0
60230,8632627,9.0
60231,8632098,2.0
60232,8632109,7.0
60233,8632175,13.0
60234,8632207,2.0
60235,8632215,1.0
60236,8632278,38.0
60237,8632346,7.0
60238,8633848,5.0
60239,8632370,18.0
60240,8632396,3.0
60241,8632408,4.0
60242,8632409,7.0
60243,8632425,10.0
60244,8632489,5.0
60245,8632606,35.0
60246,8632621,48.0
60247,8632101,6.0
60248,8632096,2.0
60249,8633555,1.0
60250,8632082,24.0
60251,8633637,7.0
60252,8633669,53.0
60253,8633692,5.0
60254,8633699,18.0
60255,8633720,8.0
60256,8633740,9.0
60257,8633780,1.0
60258,8633842,37.0
60259,8632766,3.0
60260,8632764,6.0
60261,8632754,25.0
60262,8632751,7.0
60263,8632028,1.0
60264,8632073,16.0
60265,8632074,9.0
60266,8029909,12.0
60267,8029581,15.0
60268,7084657,6.0
60269,8042009,42.0
60270,7202835,4.0
60271,7202846,15.0
60272,7196829,3.0
60273,7254406,5.0
60274,7254633,8.0
60275,7256980,1.0
60276,8040749,4.0
60277,8042015,20.0
60278,8037892,5.0
60279,8042018,1.0
60280,8042108,2.0
60281,8042110,1.0
60282,8042165,10.0
60283,8042465,20.0
60284,8042526,11.0
60285,8042618,11.0
60286,7202799,5.0
60287,7202701,19.0
60288,7202329,32.0
60289,7198995,8.0
60290,7196240,14.0
60291,7196300,2.0
60292,7196620,1.0
60293,7196642,4.0
60294,7196643,7.0
60295,7196734,41.0
60296,7191813,1.0
60297,7196746,4.0
60298,7196850,7.0
60299,7197325,11.0
60300,7198041,1.0
60301,7198579,8.0
60302,7198623,5.0
60303,7198943,3.0
60304,7198983,12.0
60305,8042831,5.0
60306,8042853,12.0
60307,8043048,10.0
60308,8033495,7.0
60309,8033581,12.0
60310,8033688,38.0
60311,8033739,12.0
60312,8033753,2.0
60313,8034367,3.0
60314,8035104,1.0
60315,8035319,2.0
60316,8035733,5.0
60317,8036539,4.0
60318,8036883,7.0
60319,8037032,8.0
60320,8044928,5.0
60321,8037088,7.0
60322,8037758,1.0
60323,8037778,8.0
60324,8033560,10.0
60325,8040380,2.0
60326,8043049,7.0
60327,8040417,14.0
60328,8043076,4.0
60329,8043339,8.0
60330,8043355,3.0
60331,8043358,3.0
60332,8043655,25.0
60333,8043661,5.0
60334,8043679,6.0
60335,8043714,6.0
60336,8043736,4.0
60337,8043889,7.0
60338,8044005,27.0
60339,8044301,12.0
60340,8044835,6.0
60341,8040699,9.0
60342,8040581,4.0
60343,7196045,6.0
60344,7196014,3.0
60345,7195247,2.0
60346,7178444,8.0
60347,7191663,3.0
60348,7178614,1.0
60349,7178814,2.0
60350,7179913,9.0
60351,7180277,5.0
60352,7180445,1.0
60353,7180825,7.0
60354,7181894,11.0
60355,7182190,5.0
60356,7182552,5.0
60357,7182678,1.0
60358,7182975,5.0
60359,7183353,2.0
60360,7183417,12.0
60361,7183428,2.0
60362,7178561,9.0
60363,7178384,1.0
60364,7254252,13.0
60365,7178160,7.0
60366,7191507,11.0
60367,7191628,4.0
60368,7183596,2.0
60369,7183522,1.0
60370,7183520,4.0
60371,7183438,7.0
60372,7175614,5.0
60373,7175723,1.0
60374,7175896,1.0
60375,7175898,5.0
60376,7176121,2.0
60377,7176985,37.0
60378,7177000,2.0
60379,7177647,54.0
60380,7177810,1.0
60381,7178770,8.0
60382,7191693,5.0
60383,7193253,6.0
60384,7207667,33.0
60385,7208493,16.0
60386,7208677,18.0
60387,7208695,6.0
60388,7208880,7.0
60389,7209034,15.0
60390,7215316,14.0
60391,7215779,6.0
60392,7215785,1.0
60393,7204392,20.0
60394,7204297,27.0
60395,7204172,2.0
60396,7204137,10.0
60397,7192150,2.0
60398,7192341,11.0
60399,7192394,11.0
60400,7208271,32.0
60401,7207048,9.0
60402,7191849,1.0
60403,7206896,11.0
60404,7205187,7.0
60405,7205286,22.0
60406,7205297,4.0
60407,7205299,6.0
60408,7205326,1.0
60409,7205357,4.0
60410,7205463,14.0
60411,7205617,2.0
60412,7205714,5.0
60413,7205997,4.0
60414,7206077,3.0
60415,7206509,1.0
60416,7206612,22.0
60417,7206636,41.0
60418,7206826,10.0
60419,8037795,14.0
60420,8038195,1.0
60421,8029326,15.0
60422,7274751,17.0
60423,7283939,11.0
60424,7284397,4.0
60425,7284417,4.0
60426,7284432,6.0
60427,7284466,1.0
60428,7297368,1.0
60429,7274760,10.0
60430,7274714,29.0
60431,8038213,17.0
60432,7262943,9.0
60433,7257079,10.0
60434,7257098,18.0
60435,7257699,14.0
60436,7257779,5.0
60437,7258054,9.0
60438,7258171,4.0
60439,7283342,6.0
60440,7281766,8.0
60441,7280932,7.0
60442,7280928,6.0
60443,7275248,14.0
60444,7275562,8.0
60445,7276106,1.0
60446,7276467,11.0
60447,7276642,17.0
60448,7277973,33.0
60449,7278228,32.0
60450,7278393,14.0
60451,7279001,22.0
60452,7279375,2.0
60453,7279614,28.0
60454,7279752,8.0
60455,7279934,1.0
60456,7280203,1.0
60457,7280708,3.0
60458,7258275,8.0
60459,7258286,3.0
60460,7258290,23.0
60461,7262453,34.0
60462,8033042,7.0
60463,7354766,2.0
60464,7408821,37.0
60465,8027248,2.0
60466,8027566,35.0
60467,8027638,6.0
60468,8028068,2.0
60469,8028251,6.0
60470,8028301,15.0
60471,8028304,4.0
60472,8028456,4.0
60473,8028668,4.0
60474,8028687,17.0
60475,8028746,4.0
60476,8029203,18.0
60477,7259840,8.0
60478,7262354,1.0
60479,7259486,9.0
60480,7262250,4.0
60481,7259573,7.0
60482,7259599,2.0
60483,7259633,10.0
60484,7317229,4.0
60485,7259836,2.0
60486,7260060,3.0
60487,7260189,8.0
60488,7260196,6.0
60489,7260621,6.0
60490,7260741,5.0
60491,7260957,2.0
60492,7260964,32.0
60493,7261126,1.0
60494,7261229,6.0
60495,7261933,1.0
60496,7275188,1.0
60497,7274791,6.0
60498,8032987,8.0
60499,8051961,11.0
60500,8052676,3.0
60501,8052701,1.0
60502,8052871,12.0
60503,8053101,1.0
60504,8053207,11.0
60505,8053293,1.0
60506,8053405,1.0
60507,8053430,3.0
60508,8053740,2.0
60509,8053743,4.0
60510,8053848,5.0
60511,8053863,22.0
60512,8054101,14.0
60513,8054499,9.0
60514,8054740,1.0
60515,8052354,1.0
60516,8050648,2.0
60517,8055026,7.0
60518,8050646,8.0
60519,8038307,29.0
60520,8038410,10.0
60521,8038417,10.0
60522,8038781,5.0
60523,8038902,2.0
60524,8038961,4.0
60525,8039283,1.0
60526,8037278,14.0
60527,8033476,2.0
60528,8044984,7.0
60529,8045320,6.0
60530,8050247,4.0
60531,8050482,10.0
60532,8050564,52.0
60533,8050625,9.0
60534,8055012,4.0
60535,8055148,2.0
60536,8033360,2.0
60537,8045125,5.0
60538,8048984,5.0
60539,8049037,5.0
60540,8049074,16.0
60541,8049415,38.0
60542,8049429,10.0
60543,8049505,4.0
60544,8049506,2.0
60545,8049680,6.0
60546,8049753,19.0
60547,8049763,18.0
60548,8049766,9.0
60549,8049770,13.0
60550,8049835,1.0
60551,8048780,8.0
60552,7175546,1.0
60553,8048773,11.0
60554,8048612,40.0
60555,8055171,4.0
60556,8048593,1.0
60557,8050096,17.0
60558,8050083,2.0
60559,8050052,7.0
60560,8049854,1.0
60561,8045335,14.0
60562,8045368,16.0
60563,8045813,1.0
60564,8046089,52.0
60565,8047083,1.0
60566,8047705,4.0
60567,8048077,2.0
60568,8048086,26.0
60569,8048158,12.0
60570,8048299,11.0
60571,8048567,2.0
60572,8642361,11.0
60573,8642383,2.0
60574,8642384,19.0
60575,8619106,6.0
60576,8618885,1.0
60577,8618920,3.0
60578,8618933,12.0
60579,8618940,5.0
60580,8618998,4.0
60581,8619013,15.0
60582,8619065,12.0
60583,8619142,9.0
60584,8621799,9.0
60585,8619144,4.0
60586,8619186,6.0
60587,8619222,6.0
60588,8620471,1.0
60589,8619223,9.0
60590,8619246,1.0
60591,8619297,2.0
60592,8618877,4.0
60593,8619655,4.0
60594,8619672,23.0
60595,8619685,4.0
60596,8620233,4.0
60597,8620240,1.0
60598,8620254,8.0
60599,8620262,33.0
60600,8620274,10.0
60601,8620281,10.0
60602,8620288,6.0
60603,8620301,13.0
60604,8620306,1.0
60605,8620319,2.0
60606,8620320,5.0
60607,8620369,14.0
60608,8620371,20.0
60609,8620445,28.0
60610,8619718,29.0
60611,8619305,3.0
60612,8619307,6.0
60613,8619328,4.0
60614,8621343,5.0
60615,8621403,16.0
60616,8621439,17.0
60617,8621468,2.0
60618,8621484,24.0
